File A,File B,Similarity,n
UCSB37,Dartmouth6,0.9986778191732576,4.0
UCSB37,Dartmouth6,0.9985112405415884,5.0
UCSB37,Dartmouth6,0.9900908194687952,6.0
UCSB37,Dartmouth6,0.9832639191648346,7.0
UCSB37,Dartmouth6,0.8876712198302495,8.0
UCSB37,UMass92,1.0,3.0
UCSB37,UMass92,-0.30810847743940073,4.0
UCSB37,UMass92,0.3740240098339935,5.0
UCSB37,UMass92,0.2751237434389712,6.0
UCSB37,UMass92,0.3090211852598304,7.0
UCSB37,UMass92,0.821380595130361,8.0
UCSB37,Tufts18,1.0,3.0
UCSB37,Tufts18,0.9998585328022711,4.0
UCSB37,Tufts18,0.9997180321911648,5.0
UCSB37,Tufts18,0.9895389420879027,6.0
UCSB37,Tufts18,0.9976361398896301,7.0
UCSB37,Tufts18,0.8216960288875045,8.0
UCSB37,Berkeley13,1.0,3.0
UCSB37,Berkeley13,-0.2606806106921884,4.0
UCSB37,Berkeley13,0.4095360069969573,5.0
UCSB37,Berkeley13,0.264026436780621,6.0
UCSB37,Berkeley13,0.3193582496501198,7.0
UCSB37,Berkeley13,0.8294454939724242,8.0
UCSB37,Virginia63,1.0,3.0
UCSB37,Virginia63,-0.5237967348523436,4.0
UCSB37,Virginia63,0.3581175252992232,5.0
UCSB37,Virginia63,0.27249831806582037,6.0
UCSB37,Virginia63,0.3093241225812639,7.0
UCSB37,Virginia63,0.8219031994802349,8.0
UCSB37,Pepperdine86,1.0,3.0
UCSB37,Pepperdine86,0.9999998137199365,4.0
UCSB37,Pepperdine86,0.9991820066919472,5.0
UCSB37,Pepperdine86,0.936866373909409,6.0
UCSB37,Pepperdine86,0.9726148296088147,7.0
UCSB37,Pepperdine86,0.33703765990620504,8.0
UCSB37,Rutgers89,1.0,3.0
UCSB37,Rutgers89,0.9615709320185114,4.0
UCSB37,Rutgers89,0.803525333062804,5.0
UCSB37,Rutgers89,0.3275857522784352,6.0
UCSB37,Rutgers89,0.38111522847775,7.0
UCSB37,Bucknell39,1.0,3.0
UCSB37,Bucknell39,0.9999889382369274,4.0
UCSB37,Bucknell39,0.9966475065715524,5.0
UCSB37,Bucknell39,0.9230418705654995,6.0
UCSB37,Bucknell39,0.9567048159547826,7.0
UCSB37,Bucknell39,0.27338443702337695,8.0
UC64,Mich67,1.0,3.0
UC64,Mich67,0.9994889467097244,4.0
UC64,Mich67,0.9915122313114367,5.0
UC64,Mich67,0.7741400885551701,6.0
UC64,Mich67,0.8256908834412154,7.0
UC64,Mich67,0.7321123238138733,8.0
UC64,Mich67,0.5352683456808472,9.0
UC64,Brown11,1.0,3.0
UC64,Brown11,0.9994830342357465,4.0
UC64,Brown11,0.9976768796001997,5.0
UC64,Brown11,0.6931782368156556,6.0
UC64,Brown11,0.965716386210666,7.0
UC64,Brown11,0.8487965763972904,8.0
UC64,Brown11,0.9636583093831622,9.0
