File A,File B,Iterations,Similarity,n
UCSB37,Smith60,100.0,0.9999961327485569,3.0
UCSB37,Smith60,100.0,0.9999682382472682,4.0
UCSB37,Smith60,100.0,0.9962178770023513,5.0
UCSB37,Smith60,100.0,0.9326548012205362,6.0
UCSB37,Columbia2,100.0,0.9999965804426719,3.0
UCSB37,Columbia2,100.0,-0.14963673449236356,4.0
UCSB37,Columbia2,100.0,0.4194380363473235,5.0
UCSB37,Columbia2,100.0,0.2416738153335642,6.0
UCSB37,Dartmouth6,100.0,0.9999983385994703,3.0
UCSB37,Dartmouth6,100.0,0.9988296002269388,4.0
UCSB37,Dartmouth6,100.0,0.9983066318715089,5.0
UCSB37,Dartmouth6,100.0,0.9911730182910329,6.0
UCSB37,UMass92,100.0,0.9999959471845683,3.0
UCSB37,UMass92,100.0,-0.2663739120930852,4.0
UCSB37,UMass92,100.0,0.3728256724012335,5.0
UCSB37,UMass92,100.0,0.24826769264565107,6.0
UCSB37,Tufts18,100.0,0.9999979690962933,3.0
UCSB37,Tufts18,100.0,0.9998909180483283,4.0
UCSB37,Tufts18,100.0,0.9995574465221082,5.0
UCSB37,Tufts18,100.0,0.9911663476100239,6.0
UCSB37,Berkeley13,100.0,0.9999977761280662,3.0
UCSB37,Berkeley13,100.0,-0.2498323797538576,4.0
UCSB37,Berkeley13,100.0,0.40948665852310484,5.0
UCSB37,Virginia63,100.0,0.9999938203581846,3.0
UCSB37,Virginia63,100.0,-0.5218244816457981,4.0
UCSB37,Virginia63,100.0,0.3577598396945448,5.0
UCSB37,Pepperdine86,100.0,0.9999969404876807,3.0
UCSB37,Pepperdine86,100.0,0.9999862065175941,4.0
UCSB37,Pepperdine86,100.0,0.9991484689803581,5.0
UCSB37,Pepperdine86,100.0,0.9483360281510007,6.0
UCSB37,Rutgers89,100.0,0.9999986544375294,3.0
UCSB37,Rutgers89,100.0,0.95687435828933,4.0
UCSB37,Rutgers89,100.0,0.8054837760401165,5.0
UCSB37,Bucknell39,100.0,0.9999970312706102,3.0
UCSB37,Bucknell39,100.0,0.9999869366854078,4.0
UCSB37,Bucknell39,100.0,0.9965143296068029,5.0
UCSB37,Bucknell39,100.0,0.9332952946840684,6.0
UC64,Mich67,100.0,0.9999914036631911,3.0
UC64,Mich67,100.0,0.9994305267458745,4.0
UC64,Mich67,100.0,0.990737244649787,5.0
UC64,Mich67,100.0,0.79081255257609,6.0
UC64,Mich67,100.0,0.8033949992511126,7.0
UC64,Brown11,100.0,0.9999965980266499,3.0
UC64,Brown11,100.0,0.9995127515583879,4.0
UC64,Brown11,100.0,0.9975663369748926,5.0
UC64,Brown11,100.0,0.7132944559793499,6.0
UC64,Brown11,100.0,0.9645266837325379,7.0
UC64,Wake73,100.0,0.9999956717591638,3.0
UC64,Wake73,100.0,0.999869316429161,4.0
UC64,Wake73,100.0,0.9983047918892805,5.0
UC64,Wake73,100.0,0.9104013051211416,6.0
UC64,Wake73,100.0,0.9725632554298136,7.0
