File A,File B,Similarity,n
UCF52,American75,171057152518000.0,3.0
UCF52,American75,-4.16945542688e+17,4.0
UCF52,American75,3.857603556879e+22,5.0
UCF52,American75,1.8514303626456598e+27,6.0
UCF52,American75,1.7422462370904668e+32,7.0
UCF52,American75,1.4704157354209193e+37,8.0
UCF52,Villanova62,281304379760000.0,3.0
UCF52,Villanova62,-8.40549671298e+17,4.0
UCF52,Villanova62,9.430055318333e+22,5.0
UCF52,Villanova62,6.229166139721742e+27,6.0
UCF52,Villanova62,9.010349738750824e+32,7.0
UCF52,Villanova62,7.220629661704925e+37,8.0
UCF52,Bowdoin47,62735720488000.0,3.0
UCF52,Bowdoin47,-2.16979688872e+17,4.0
UCF52,Bowdoin47,9.974409767762e+21,5.0
UCF52,Bowdoin47,7.438876866598501e+25,6.0
UCF52,Bowdoin47,1.1756682654387226e+31,7.0
UCF52,Bowdoin47,5.255541480570573e+35,8.0
UCF52,Williams40,91940245170000.0,3.0
UCF52,Williams40,-3.43565134975e+17,4.0
UCF52,Williams40,1.5390693616626e+22,5.0
UCF52,Williams40,-5.9384582078055e+25,6.0
UCF52,Williams40,1.2258262015316352e+31,7.0
UCF52,Williams40,2.5687013854127425e+35,8.0
UCF52,UNC28,894378839340000.0,3.0
UCF52,UNC28,1.104353298609e+19,4.0
UCF52,UNC28,8.36763742868821e+24,5.0
UCF52,UNC28,3.6526284487517217e+30,6.0
UCF52,UNC28,1.6972775746229196e+36,7.0
UCF52,UNC28,5.404197450482745e+41,8.0
UCF52,Tennessee95,988927985120000.0,3.0
UCF52,Tennessee95,1.680238435446e+19,4.0
UCF52,Tennessee95,1.71589755556245e+25,5.0
UCF52,Tennessee95,1.187084624410284e+31,6.0
UCF52,Tennessee95,6.683454522525243e+36,7.0
UCF52,Tennessee95,3.165599336359748e+42,8.0
UCF52,Reed98,8388833487200.0,3.0
UCF52,Reed98,-1.336877293335e+16,4.0
UCF52,Reed98,3.684699866337e+20,5.0
UCF52,Reed98,7.273455077239002e+23,6.0
UCF52,Reed98,1.0306966446145824e+29,7.0
UCF52,Reed98,1.816678065135296e+33,8.0
UCF52,Baylor93,855583951540000.0,3.0
UCF52,Baylor93,-2.09671901785e+18,4.0
UCF52,Baylor93,9.054043195458e+23,5.0
UCF52,Baylor93,1.7007322466920263e+29,6.0
UCF52,Baylor93,4.103852387589458e+34,7.0
UCF52,Baylor93,8.121586077502786e+39,8.0
UCF52,UVA16,878458581840000.0,3.0
UCF52,UVA16,2.8922847304599997e+18,4.0
UCF52,UVA16,3.6925944978598e+24,5.0
UCF52,UVA16,1.4162348049200526e+30,6.0
UCF52,UVA16,5.070795382157206e+35,7.0
UCF52,UVA16,1.5600460023798479e+41,8.0
UCF52,Emory27,318409193240000.0,3.0
UCF52,Emory27,-1.303489969972e+18,4.0
UCF52,Emory27,8.304979369355e+22,5.0
UCF52,Emory27,1.84084156442815e+27,6.0
UCF52,Emory27,3.537171701805341e+32,7.0
UCF52,Emory27,2.873129419786532e+37,8.0
UCF52,Indiana69,1327033822020000.0,3.0
UCF52,Indiana69,-4.09569235016e+18,4.0
UCF52,Indiana69,4.681152349363e+23,5.0
UCF52,Indiana69,2.6594311653847353e+28,6.0
UCF52,Indiana69,3.8622735026346593e+33,7.0
UCF52,UC33,411731215680000.0,3.0
UCF52,UC33,-4.21131925743e+17,4.0
UCF52,UC33,1.6799892719718002e+23,5.0
UCF52,UC33,1.9216514447691155e+28,6.0
UCF52,UC33,3.0003855737697295e+33,7.0
UCF52,UC33,3.2471102387064713e+38,8.0
UCF52,Auburn71,1412657515500000.0,3.0
UCF52,Auburn71,2.447007007781e+19,4.0
UCF52,Auburn71,2.409338677068137e+25,5.0
UCF52,Auburn71,1.6825305394498728e+31,6.0
UCF52,Auburn71,9.515552440384048e+36,7.0
UCF52,Auburn71,4.440123271506967e+42,8.0
UCF52,NotreDame57,531227152260000.0,3.0
UCF52,NotreDame57,-1.27988960605e+18,4.0
UCF52,NotreDame57,2.8142720946584e+23,5.0
UCF52,NotreDame57,2.448430099344059e+28,6.0
UCF52,NotreDame57,3.772809590962415e+33,7.0
UCF52,NotreDame57,3.7113547695567656e+38,8.0
UCF52,Wisconsin87,770560679200000.0,3.0
UCF52,Wisconsin87,9.87734559674e+18,4.0
UCF52,Wisconsin87,7.351892778617461e+24,5.0
UCF52,Wisconsin87,3.3537762384636545e+30,6.0
UCF52,Wisconsin87,1.3895832280988747e+36,7.0
UCF52,Texas80,1197314553100000.0,3.0
UCF52,Texas80,-2.33973771542e+18,4.0
UCF52,Texas80,5.390344191245e+23,5.0
UCF52,Texas80,6.768362469213965e+28,6.0
UCF52,Texas80,1.2257755629659486e+34,7.0
UCF52,Howard90,240528304360000.0,3.0
UCF52,Howard90,-9.40235455033e+17,4.0
UCF52,Howard90,9.671519380357e+22,5.0
UCF52,Howard90,3.5607045325710506e+27,6.0
UCF52,Howard90,6.605985805969004e+32,7.0
UCF52,Howard90,6.88972699972172e+37,8.0
UCF52,JMU79,397596048640000.0,3.0
UCF52,JMU79,3.792618367119e+18,4.0
UCF52,JMU79,2.9666872553667595e+24,5.0
UCF52,JMU79,1.4122812256881438e+30,6.0
UCF52,JMU79,5.37051168456329e+35,7.0
UCF52,JMU79,1.6953847169801285e+41,8.0
UCF52,Mississippi66,863722993660000.0,3.0
UCF52,Mississippi66,-3.4789824484299996e+18,4.0
UCF52,Mississippi66,5.768410574396e+23,5.0
UCF52,Mississippi66,4.751064810335834e+28,6.0
UCF52,Mississippi66,9.65290383296939e+33,7.0
UCF52,Mississippi66,1.3346582802166808e+39,8.0
UCF52,Simmons81,15057409867800.0,3.0
UCF52,Simmons81,-2.83237143269e+16,4.0
UCF52,Simmons81,7.721597358326e+20,5.0
UCF52,Simmons81,-2.38215301066445e+24,6.0
UCF52,Simmons81,1.5848199993904617e+29,7.0
UCF52,Simmons81,1.2093406670857988e+33,8.0
UCF52,Colgate88,131356983282000.0,3.0
UCF52,Colgate88,-5.56188459614e+17,4.0
UCF52,Colgate88,2.538373774042e+22,5.0
UCF52,Colgate88,-4.157016722321e+25,6.0
UCF52,Colgate88,2.9556231628472153e+31,7.0
UCF52,Colgate88,1.1658356155251551e+36,8.0
UCF52,Santa74,137035107376000.0,3.0
UCF52,Santa74,-4.76027910247e+17,4.0
UCF52,Santa74,4.676441343437e+22,5.0
UCF52,Santa74,3.174048992775844e+27,6.0
UCF52,Santa74,4.5481967797879294e+32,7.0
UCF52,Santa74,4.324395703863303e+37,8.0
UCF52,Temple83,280143969880000.0,3.0
UCF52,Temple83,5.79694078254e+17,4.0
UCF52,Temple83,2.4741104751471998e+23,5.0
UCF52,Temple83,3.778637589797005e+28,6.0
UCF52,Temple83,5.1544272925231244e+33,7.0
UCF52,Temple83,6.300789063940364e+38,8.0
UCF52,Texas84,2134972233400000.0,3.0
UCF52,Texas84,7.179409110368e+19,4.0
UCF52,Texas84,8.33484927631833e+25,5.0
UCF52,Texas84,6.549114952605246e+31,6.0
UCF52,Texas84,4.874814571266747e+37,7.0
UCF52,Oklahoma97,1231710395780000.0,3.0
UCF52,Oklahoma97,-1.540332037e+16,4.0
UCF52,Oklahoma97,2.6834961477289e+24,5.0
UCF52,Oklahoma97,7.624671948616898e+29,6.0
UCF52,Oklahoma97,2.2179639652465148e+35,7.0
UCF52,Oklahoma97,5.213458161889855e+40,8.0
UCF52,Wellesley22,66857197182000.0,3.0
UCF52,Wellesley22,-1.630775641364e+17,4.0
UCF52,Wellesley22,1.1189427531999999e+22,5.0
UCF52,Wellesley22,3.351829257256651e+26,6.0
UCF52,Wellesley22,2.9320742771958926e+31,7.0
UCF52,Wellesley22,2.0406810325154936e+36,8.0
UCF52,Michigan23,1184463114760000.0,3.0
UCF52,Michigan23,-1.0389043224200001e+18,4.0
UCF52,Michigan23,9.434326007767e+23,5.0
UCF52,Michigan23,1.709031402368749e+29,6.0
UCF52,Michigan23,3.3665209575143137e+34,7.0
UCF52,Northeastern19,248837162560000.0,3.0
UCF52,Northeastern19,-3.03762481393e+17,4.0
UCF52,Northeastern19,6.300238018243e+22,5.0
UCF52,Northeastern19,4.5901466887346103e+27,6.0
UCF52,Northeastern19,4.686958695424473e+32,7.0
UCF52,Northeastern19,3.5499848641153715e+37,8.0
UCF52,Northwestern25,522520034920000.0,3.0
UCF52,Northwestern25,-6.6843313075e+17,4.0
UCF52,Northwestern25,7.5926026156874e+23,5.0
UCF52,Northwestern25,1.740234123472542e+29,6.0
UCF52,Northwestern25,3.918549022893175e+34,7.0
UCF52,Northwestern25,7.522307313518366e+39,8.0
UCF52,Georgetown15,429994530760000.0,3.0
UCF52,Georgetown15,-1.363527152719e+18,4.0
UCF52,Georgetown15,1.6191894863522e+23,5.0
UCF52,Georgetown15,9.73216577137485e+27,6.0
UCF52,Georgetown15,1.395638020147964e+33,7.0
UCF52,Georgetown15,1.3147619616296121e+38,8.0
UCF52,UCLA26,681585139760000.0,3.0
UCF52,UCLA26,-1.860694982991e+18,4.0
UCF52,UCLA26,1.6474623599241e+23,5.0
UCF52,UCLA26,7.39389165965865e+27,6.0
UCF52,UCLA26,9.580668643527182e+32,7.0
UCF52,UCLA26,8.705670503307284e+37,8.0
UCF52,Cornell5,859985018280000.0,3.0
UCF52,Cornell5,5.548798291560001e+18,4.0
UCF52,Cornell5,4.3722217488697004e+24,5.0
UCF52,Cornell5,1.7653896199051468e+30,6.0
UCF52,Cornell5,6.1479631104989454e+35,7.0
UCF52,Cornell5,1.838192146878659e+41,8.0
UCF52,UF21,1925605179720000.0,3.0
UCF52,UF21,1.0239495875567e+20,4.0
UCF52,UF21,1.48658443644577e+26,5.0
UCF52,UF21,1.691363327786423e+32,6.0
UCF52,UF21,1.700181393461014e+38,7.0
UCF52,William77,244365339120000.0,3.0
UCF52,William77,-5.15852080487e+17,4.0
UCF52,William77,1.0621609816584e+23,5.0
UCF52,William77,8.322616334026625e+27,6.0
UCF52,William77,9.073973184765093e+32,7.0
UCF52,William77,7.808070937628816e+37,8.0
UCF52,Harvard1,1163745553000000.0,3.0
UCF52,Harvard1,-5.50792218857e+18,4.0
UCF52,Harvard1,4.8079901419009995e+23,5.0
UCF52,Harvard1,4.017499488368e+27,6.0
UCF52,Harvard1,1.3364505101753901e+33,7.0
UCF52,Harvard1,8.023694378397458e+37,8.0
UCF52,Carnegie49,237722295800000.0,3.0
UCF52,Carnegie49,-5.58586835045e+17,4.0
UCF52,Carnegie49,6.354573616676e+22,5.0
UCF52,Carnegie49,2.03046189949445e+27,6.0
UCF52,Carnegie49,2.128923524446628e+32,7.0
UCF52,Carnegie49,1.213014236330806e+37,8.0
UCF52,Vermont70,118396175300000.0,3.0
UCF52,Vermont70,-1.59696455577e+17,4.0
UCF52,Vermont70,2.2055286715102e+22,5.0
UCF52,Vermont70,1.4444905695416748e+27,6.0
UCF52,Vermont70,1.3588619289411452e+32,7.0
UCF52,Vermont70,8.095483557461548e+36,8.0
UCF52,Bingham82,284819976940000.0,3.0
UCF52,Bingham82,-1.012416583161e+18,4.0
UCF52,Bingham82,3.7655969426129994e+22,5.0
UCF52,Bingham82,-3.3994719536024504e+26,6.0
UCF52,Bingham82,1.6972719554295728e+31,7.0
UCF52,Bingham82,1.4371861812704223e+35,8.0
UCF52,UChicago30,167581179090000.0,3.0
UCF52,UChicago30,1.56816384065e+17,4.0
UCF52,UChicago30,1.7328027723936003e+23,5.0
UCF52,UChicago30,3.049741395870356e+28,6.0
UCF52,UChicago30,6.678677155596477e+33,7.0
UCF52,UChicago30,8.204407519938288e+38,8.0
UCF52,BC17,464637011080000.0,3.0
UCF52,BC17,-1.1954678095320003e+18,4.0
UCF52,BC17,1.8519509816015e+23,5.0
UCF52,BC17,1.52146253479044e+28,6.0
UCF52,BC17,2.4191573105240234e+33,7.0
UCF52,BC17,2.8913304441597898e+38,8.0
UCF52,Smith60,62780802614000.0,3.0
UCF52,Smith60,-2.066849880791e+17,4.0
UCF52,Smith60,5.932650631149e+21,5.0
UCF52,Smith60,-7.390920402220501e+25,6.0
UCF52,Smith60,1.419344010106033e+30,7.0
UCF52,Smith60,-1.013048505449829e+34,8.0
UCF52,Columbia2,483836336220000.0,3.0
UCF52,Columbia2,4.5663498946480005e+18,4.0
UCF52,Columbia2,3.71617620248051e+24,5.0
UCF52,Columbia2,1.5600702602830828e+30,6.0
UCF52,Columbia2,6.2685140957295974e+35,7.0
UCF52,Columbia2,2.0591874003821587e+41,8.0
UCF52,Dartmouth6,287541077460000.0,3.0
UCF52,Dartmouth6,-9.14553615878e+17,4.0
UCF52,Dartmouth6,6.784640308416e+22,5.0
UCF52,Dartmouth6,1.4704295824612597e+27,6.0
UCF52,Dartmouth6,2.099771635777686e+32,7.0
UCF52,Dartmouth6,1.2182831324830024e+37,8.0
UCF52,UMass92,409655011940000.0,3.0
UCF52,UMass92,6.435000622789e+18,4.0
UCF52,UMass92,4.4783034263146696e+24,5.0
UCF52,UMass92,2.394900115634447e+30,6.0
UCF52,UMass92,1.0571683077808951e+36,7.0
UCF52,UMass92,3.812477418316888e+41,8.0
UCF52,Tufts18,213246542460000.0,3.0
UCF52,Tufts18,-6.92679200046e+17,4.0
UCF52,Tufts18,3.9720367774879994e+22,5.0
UCF52,Tufts18,5.8139598253183e+26,6.0
UCF52,Tufts18,8.084132115403325e+31,7.0
UCF52,Tufts18,4.2558658562986663e+36,8.0
UCF52,Berkeley13,900995601600000.0,3.0
UCF52,Berkeley13,1.130831446664e+19,4.0
UCF52,Berkeley13,8.613870490041e+24,5.0
UCF52,Berkeley13,3.799425080962547e+30,6.0
UCF52,Berkeley13,1.593796172613466e+36,7.0
UCF52,Berkeley13,5.070125830621792e+41,8.0
UCF52,Virginia63,816326112760000.0,3.0
UCF52,Virginia63,5.591321825233e+19,4.0
UCF52,Virginia63,7.637770806300361e+25,5.0
UCF52,Virginia63,7.656674900029444e+31,6.0
UCF52,Virginia63,7.057494627094288e+37,7.0
UCF52,Virginia63,4.88429073586965e+43,8.0
UCF52,Pepperdine86,146773857402000.0,3.0
UCF52,Pepperdine86,-6.32453085588e+17,4.0
UCF52,Pepperdine86,3.0958529175350002e+22,5.0
UCF52,Pepperdine86,-2.6986052468475998e+26,6.0
UCF52,Pepperdine86,2.467451829689026e+31,7.0
UCF52,Pepperdine86,4.819916524622817e+35,8.0
UCF52,Rutgers89,614489593580000.0,3.0
UCF52,Rutgers89,-6.78419905496e+17,4.0
UCF52,Rutgers89,3.4341997704882e+23,5.0
UCF52,Rutgers89,5.421031274939749e+28,6.0
UCF52,Rutgers89,9.090006349083453e+33,7.0
UCF52,Bucknell39,125246030346000.0,3.0
UCF52,Bucknell39,-5.24425764904e+17,4.0
UCF52,Bucknell39,1.853851986057e+22,5.0
UCF52,Bucknell39,-2.8025303263986497e+26,6.0
UCF52,Bucknell39,7.32360219821484e+30,7.0
UCF52,Bucknell39,-3.621689928032203e+34,8.0
UPenn7,UPenn7,1300943905960000.0,3.0
UPenn7,UPenn7,2.687320734404e+18,4.0
UPenn7,UPenn7,2.8403940161709998e+22,5.0
UPenn7,UPenn7,1.766959361146e+26,6.0
UPenn7,UPenn7,9.218666164710889e+30,7.0
UPenn7,UPenn7,2.615693403453193e+35,8.0
UPenn7,FSU53,1740097145260000.0,3.0
UPenn7,FSU53,1.979392673662e+18,4.0
UPenn7,FSU53,4.98097425129e+22,5.0
UPenn7,FSU53,1.2214525600474225e+27,6.0
UPenn7,FSU53,1.341506833823265e+32,7.0
UPenn7,Caltech36,13881613876200.0,3.0
UPenn7,Caltech36,1.598528683218e+16,4.0
UPenn7,Caltech36,5.30036370939e+19,5.0
UPenn7,Caltech36,6.10200466158e+22,6.0
UPenn7,Caltech36,3.0809566719836004e+26,7.0
UPenn7,Caltech36,2.508782475105e+29,8.0
UPenn7,Rochester38,221076712724000.0,3.0
UPenn7,Rochester38,3.501433976252e+17,4.0
UPenn7,Rochester38,3.163443420745e+21,5.0
UPenn7,Rochester38,2.9285681839947996e+25,6.0
UPenn7,Rochester38,1.1374500793722798e+30,7.0
UPenn7,Rochester38,3.2935991410418956e+34,8.0
UPenn7,Oberlin44,108783979658000.0,3.0
UPenn7,Oberlin44,1.616630457906e+17,4.0
UPenn7,Oberlin44,8.591893433229999e+20,5.0
UPenn7,Oberlin44,1.515641473361e+24,6.0
UPenn7,Oberlin44,1.4731374000752001e+28,7.0
UPenn7,Oberlin44,6.207045758652302e+31,8.0
UPenn7,Vanderbilt48,886465195920000.0,3.0
UPenn7,Vanderbilt48,2.022536500824e+18,4.0
UPenn7,Vanderbilt48,3.328923948695e+22,5.0
UPenn7,Vanderbilt48,5.774609301324e+26,6.0
UPenn7,Vanderbilt48,4.5317899087574605e+31,7.0
UPenn7,Vanderbilt48,1.9255738242219127e+36,8.0
UPenn7,USF51,408628383120000.0,3.0
UPenn7,USF51,1.916104052716e+17,4.0
UPenn7,USF51,4.1385021549299997e+21,5.0
UPenn7,USF51,1.2163694317608e+25,6.0
UPenn7,USF51,5.0225362449243e+29,7.0
UPenn7,USF51,7.769746511377678e+33,8.0
UPenn7,GWU54,788531733200000.0,3.0
UPenn7,GWU54,9.34483010928e+17,4.0
UPenn7,GWU54,2.4067485253499997e+22,5.0
UPenn7,GWU54,4.8991900553609996e+26,6.0
UPenn7,GWU54,3.5850534429886705e+31,7.0
UPenn7,GWU54,1.6197419391377518e+36,8.0
UPenn7,WashU32,704178098380000.0,3.0
UPenn7,WashU32,1.426089866648e+18,4.0
UPenn7,WashU32,1.914304060044e+22,5.0
UPenn7,WashU32,2.3498087464408e+26,6.0
UPenn7,WashU32,1.29647851885444e+31,7.0
UPenn7,WashU32,4.9033988411739405e+35,8.0
UPenn7,USC35,1689817516860000.0,3.0
UPenn7,USC35,4.567064756e+17,4.0
UPenn7,USC35,3.00970632923175e+23,5.0
UPenn7,USC35,2.44368881294446e+28,6.0
UPenn7,USC35,4.476586269949099e+33,7.0
UPenn7,USC35,4.4362373748435235e+38,8.0
UPenn7,JohnsHopkins55,290458993056000.0,3.0
UPenn7,JohnsHopkins55,4.54329213596e+17,4.0
UPenn7,JohnsHopkins55,3.76786310945e+21,5.0
UPenn7,JohnsHopkins55,1.0921209140610001e+25,6.0
UPenn7,JohnsHopkins55,2.4478445239973102e+29,7.0
UPenn7,JohnsHopkins55,3.6259373967447415e+33,8.0
UPenn7,Cal65,444624845920000.0,3.0
UPenn7,Cal65,6.4124330828e+17,4.0
UPenn7,Cal65,3.720322499863e+21,5.0
UPenn7,Cal65,4.57916325677e+24,6.0
UPenn7,Cal65,4.8633859493405005e+28,7.0
UPenn7,Cal65,4.781184500588001e+31,8.0
UPenn7,BU10,866176608420000.0,3.0
UPenn7,BU10,1.02671060528e+18,4.0
UPenn7,BU10,1.646689732005e+22,5.0
UPenn7,BU10,2.863147089487138e+26,6.0
UPenn7,BU10,1.6731246466459697e+31,7.0
UPenn7,BU10,7.051756015181156e+35,8.0
UPenn7,Princeton12,524790916280000.0,3.0
UPenn7,Princeton12,1.158971575858e+18,4.0
UPenn7,Princeton12,8.607371272539999e+21,5.0
UPenn7,Princeton12,1.819755686666e+25,6.0
UPenn7,Princeton12,2.2101674600254e+29,7.0
UPenn7,Princeton12,4.185034117706001e+32,8.0
UPenn7,Maryland58,1226642589960000.0,3.0
UPenn7,Maryland58,-8.442569616e+16,4.0
UPenn7,Maryland58,1.5808544798400003e+23,5.0
UPenn7,Maryland58,1.025813632110528e+28,6.0
UPenn7,Maryland58,1.4721551327123707e+33,7.0
UPenn7,Maryland58,1.3726804172843486e+38,8.0
UPenn7,Amherst41,133121267508000.0,3.0
UPenn7,Amherst41,2.83965999984e+17,4.0
UPenn7,Amherst41,1.6782843352109998e+21,5.0
UPenn7,Amherst41,3.47533470041e+24,6.0
UPenn7,Amherst41,3.2495481542047e+28,7.0
UPenn7,Amherst41,4.941270296367e+31,8.0
UPenn7,Vassar85,163542606806000.0,3.0
UPenn7,Vassar85,3.27411240022e+17,4.0
UPenn7,Vassar85,1.8351502784830002e+21,5.0
UPenn7,Vassar85,3.54226488262e+24,6.0
UPenn7,Vassar85,3.1435667057758004e+28,7.0
UPenn7,Vassar85,4.584894793820999e+31,8.0
UPenn7,USFCA72,66320056192000.0,3.0
UPenn7,USFCA72,7.42499057796e+16,4.0
UPenn7,USFCA72,3.460332098274e+20,5.0
UPenn7,USFCA72,4.1165853072799996e+23,6.0
UPenn7,USFCA72,3.4838166167344e+27,7.0
UPenn7,USFCA72,7.657556807445799e+30,8.0
UPenn7,Wesleyan43,191520298454000.0,3.0
UPenn7,Wesleyan43,3.81080547836e+17,4.0
UPenn7,Wesleyan43,2.136689652901e+21,5.0
UPenn7,Wesleyan43,4.1742084833700003e+24,6.0
UPenn7,Wesleyan43,3.7852127582642997e+28,7.0
UPenn7,Wesleyan43,6.827003653431999e+31,8.0
UPenn7,Yale4,805123289200000.0,3.0
UPenn7,Yale4,1.419367421232e+18,4.0
UPenn7,Yale4,3.617482810255e+22,5.0
UPenn7,Yale4,1.0696580596996001e+27,6.0
UPenn7,Yale4,9.733138828087898e+31,7.0
UPenn7,Yale4,7.098703659748115e+36,8.0
UPenn7,MU78,1042577310440000.0,3.0
UPenn7,MU78,2.141394982434e+18,4.0
UPenn7,MU78,1.476543666239e+22,5.0
UPenn7,MU78,2.90444018372e+25,6.0
UPenn7,MU78,3.322327331799e+29,7.0
UPenn7,MU78,6.351496667917e+32,8.0
UPenn7,UIllinois20,2259928629040000.0,3.0
UPenn7,UIllinois20,8.08636294e+17,4.0
UPenn7,UIllinois20,3.2603272617765006e+23,5.0
UPenn7,UIllinois20,2.8342525206670197e+28,6.0
UPenn7,UIllinois20,5.1488793144149053e+33,7.0
UPenn7,Hamilton46,141745630454000.0,3.0
UPenn7,Hamilton46,3.055441356e+17,4.0
UPenn7,Hamilton46,1.85718444397e+21,5.0
UPenn7,Hamilton46,4.27277324049e+24,6.0
UPenn7,Hamilton46,4.4058199445404e+28,7.0
UPenn7,Hamilton46,1.3502532256153e+32,8.0
UPenn7,Middlebury45,180749853808000.0,3.0
UPenn7,Middlebury45,3.830886868e+17,4.0
UPenn7,Middlebury45,2.2476767181639999e+21,5.0
UPenn7,Middlebury45,4.57249932742e+24,6.0
UPenn7,Middlebury45,4.3331405917384e+28,7.0
UPenn7,Middlebury45,5.924170243819e+31,8.0
UPenn7,UConn91,879532811000000.0,3.0
UPenn7,UConn91,1.182052070994e+18,4.0
UPenn7,UConn91,1.488822089569e+22,5.0
UPenn7,UConn91,1.9356795908893002e+26,6.0
UPenn7,UConn91,1.02965196232553e+31,7.0
UPenn7,UConn91,3.596640937840681e+35,8.0
UPenn7,American75,305190491354000.0,3.0
UPenn7,American75,4.66977251014e+17,4.0
UPenn7,American75,3.41323011144e+21,5.0
UPenn7,American75,1.1882996845089999e+25,6.0
UPenn7,American75,2.5326714946390043e+29,7.0
UPenn7,American75,4.7139170209992393e+33,8.0
UPenn7,Villanova62,501887355280000.0,3.0
UPenn7,Villanova62,9.48325659942e+17,4.0
UPenn7,Villanova62,7.847073830300001e+21,5.0
UPenn7,Villanova62,3.7594173841699997e+25,6.0
UPenn7,Villanova62,1.2180110647939599e+30,7.0
UPenn7,Villanova62,2.311802856655455e+34,8.0
UPenn7,Bowdoin47,111929522264000.0,3.0
UPenn7,Bowdoin47,2.156701189862e+17,4.0
UPenn7,Bowdoin47,1.21274938618e+21,5.0
UPenn7,Bowdoin47,2.83476253053e+24,6.0
UPenn7,Bowdoin47,2.9956274068060997e+28,7.0
UPenn7,Bowdoin47,2.01105688841145e+32,8.0
UPenn7,Williams40,164034582510000.0,3.0
UPenn7,Williams40,3.43873184252e+17,4.0
UPenn7,Williams40,2.062331958595e+21,5.0
UPenn7,Williams40,4.5829436139e+24,6.0
UPenn7,Williams40,4.6996482530649e+28,7.0
UPenn7,Williams40,1.5113433127910001e+32,8.0
UPenn7,UNC28,1595700112020000.0,3.0
UPenn7,UNC28,-5.4478803702000026e+17,4.0
UPenn7,UNC28,2.41946855142495e+23,5.0
UPenn7,UNC28,1.36447466752432e+28,6.0
UPenn7,UNC28,2.0539105548725725e+33,7.0
UPenn7,UNC28,1.6626071227495164e+38,8.0
UPenn7,Tennessee95,1764389347360000.0,3.0
UPenn7,Tennessee95,-1.6207340028600003e+18,4.0
UPenn7,Tennessee95,4.814877881654e+23,5.0
UPenn7,Tennessee95,4.434604339743888e+28,6.0
UPenn7,Tennessee95,8.068020550985269e+33,7.0
UPenn7,Tennessee95,9.710801054258693e+38,8.0
UPenn7,Reed98,14966881981600.0,3.0
UPenn7,Reed98,1.412144099796e+16,4.0
UPenn7,Reed98,4.7318779745999995e+19,5.0
UPenn7,Reed98,5.38844172074e+22,6.0
UPenn7,Reed98,3.0727503234715e+26,7.0
UPenn7,Reed98,7.9862517375673e+29,8.0
UPenn7,Baylor93,1526484468620000.0,3.0
UPenn7,Baylor93,3.20874223022e+18,4.0
UPenn7,Baylor93,5.32709419777e+22,5.0
UPenn7,Baylor93,7.248740843499e+26,6.0
UPenn7,Baylor93,5.123521179467102e+31,7.0
UPenn7,Baylor93,2.537954584202891e+36,8.0
UPenn7,UVA16,1567296089520000.0,3.0
UPenn7,UVA16,1.742275521586e+18,4.0
UPenn7,UVA16,1.1949825050365e+23,5.0
UPenn7,UVA16,5.353702801681999e+27,6.0
UPenn7,UVA16,6.142102580048255e+32,7.0
UPenn7,UVA16,4.80549240722995e+37,8.0
UPenn7,Emory27,568087663720000.0,3.0
UPenn7,Emory27,1.247244115064e+18,4.0
UPenn7,Emory27,9.487641787759998e+21,5.0
UPenn7,Emory27,2.918580225116e+25,6.0
UPenn7,Emory27,6.1392411697047e+29,7.0
UPenn7,Emory27,9.472667015967798e+33,8.0
UPenn7,Indiana69,2367618648060000.0,3.0
UPenn7,Indiana69,4.3998139069e+18,4.0
UPenn7,Indiana69,4.446106921e+22,5.0
UPenn7,Indiana69,1.6621704019459998e+26,6.0
UPenn7,Indiana69,5.6738679088842e+30,7.0
UPenn7,UC33,734587535040000.0,3.0
UPenn7,UC33,7.8586742499e+17,4.0
UPenn7,UC33,1.003124847996e+22,5.0
UPenn7,UC33,7.6148070743574e+25,6.0
UPenn7,UC33,3.762129945038889e+30,7.0
UPenn7,UC33,1.0121971999632172e+35,8.0
UPenn7,Auburn71,2520383596500000.0,3.0
UPenn7,Auburn71,-1.7179143228399995e+18,4.0
UPenn7,Auburn71,6.870735888540651e+23,5.0
UPenn7,Auburn71,6.284627747856761e+28,6.0
UPenn7,Auburn71,1.1501821186514186e+34,7.0
UPenn7,Auburn71,1.3636613935345812e+39,8.0
UPenn7,NotreDame57,947785422780000.0,3.0
UPenn7,NotreDame57,1.861096721774e+18,4.0
UPenn7,NotreDame57,1.9480062940980003e+22,5.0
UPenn7,NotreDame57,1.2463158174122e+26,6.0
UPenn7,NotreDame57,4.9686212515851997e+30,7.0
UPenn7,NotreDame57,1.1807673581347878e+35,8.0
UPenn7,Wisconsin87,1374790757600000.0,3.0
UPenn7,Wisconsin87,-7.3733096518e+17,4.0
UPenn7,Wisconsin87,2.0529339515035e+23,5.0
UPenn7,Wisconsin87,1.2540525821248996e+28,6.0
UPenn7,Wisconsin87,1.6787268300511214e+33,7.0
UPenn7,Texas80,2136180869300000.0,3.0
UPenn7,Texas80,2.844089738314e+18,4.0
UPenn7,Texas80,4.066850070120001e+22,5.0
UPenn7,Texas80,2.6994163291348e+26,6.0
UPenn7,Texas80,1.5771414276821454e+31,7.0
UPenn7,Howard90,429136989080000.0,3.0
UPenn7,Howard90,1.00201175699e+18,4.0
UPenn7,Howard90,9.9727725197e+21,5.0
UPenn7,Howard90,3.712195377326e+25,6.0
UPenn7,Howard90,1.0648834773643261e+30,7.0
